id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
FRA,2020-04-12,NA,NA,95403,27186,14393,31826,NA,6845,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-13,NA,NA,98076,27718,14967,32113,NA,6821,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-14,NA,NA,103573,28805,15729,32292,NA,6730,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-15,NA,NA,106206,30995,17167,31779,NA,6457,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-16,NA,NA,108847,32812,17920,31305,NA,6248,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-17,NA,NA,109252,34420,18681,31190,NA,6027,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-18,NA,NA,111821,35983,19323,30639,NA,5833,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-19,NA,NA,112606,36578,19718,30610,NA,5744,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-20,NA,NA,114657,37409,20265,30584,NA,5683,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-21,NA,NA,117324,39181,20796,30106,NA,5433,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-22,NA,NA,119151,40657,21340,29741,NA,5218,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-23,NA,NA,120804,42088,21856,29219,NA,5053,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-24,NA,NA,122577,43493,22245,28658,NA,4870,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-25,NA,NA,124114,44594,22614,28222,NA,4725,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-26,NA,NA,124575,44903,22856,28217,NA,4682,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-27,NA,NA,128339,45513,23293,28055,NA,4608,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-28,NA,NA,129859,46886,23660,27484,NA,4387,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-29,NA,NA,128442,48228,24087,26834,NA,4207,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-04-30,NA,NA,129581,49476,24376,26283,NA,4019,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-01,NA,NA,130185,50212,24594,25887,NA,3878,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-02,NA,NA,130979,50562,24760,25827,NA,3827,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-03,NA,NA,131287,50784,24895,25815,NA,3819,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-04,NA,NA,131863,51371,25201,25548,NA,3696,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-05,NA,NA,132967,52736,25531,24775,NA,3430,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-06,NA,NA,137150,53972,25809,23983,NA,3147,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-07,NA,NA,137779,55027,25987,23208,NA,2961,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-08,NA,NA,138421,55782,26230,22724,NA,2868,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-09,NA,NA,138854,56038,26310,22614,NA,2812,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-10,NA,NA,139063,56217,26380,22569,NA,2776,66977107,3,3,2,4,1,2,2,3,2,1,1,87.96,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-11,NA,NA,139519,56724,26643,22284,NA,2712,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-12,NA,NA,140227,57785,26991,21595,NA,2542,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-13,NA,NA,140734,58673,27074,21071,NA,2428,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-14,NA,NA,141356,59605,27425,20463,NA,2299,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-15,NA,NA,141919,60448,27529,19861,NA,2203,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-16,NA,NA,142291,61066,27625,19432,NA,2132,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-17,NA,NA,142411,61213,28108,19361,NA,2087,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-18,NA,NA,142903,61728,28239,19015,NA,1998,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-19,NA,NA,143427,62563,28022,18468,NA,1894,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-20,NA,NA,143845,63354,28132,17941,NA,1794,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-21,NA,NA,144163,63858,28215,17583,NA,1745,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
