id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
GBR,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-23,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-24,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-25,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-26,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,1,1,0,5.56,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-01-31,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,8.33,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-01,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,8.33,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-02,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-03,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-04,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-05,NA,NA,2,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-06,NA,NA,3,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-07,NA,NA,3,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-08,NA,NA,3,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-09,NA,NA,4,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-10,NA,NA,8,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-11,NA,NA,8,NA,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-12,NA,NA,8,1,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-13,NA,NA,9,1,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-14,NA,NA,9,1,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-15,NA,NA,9,1,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-16,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-17,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-18,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-19,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-20,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-21,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-22,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-23,NA,NA,9,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-24,NA,NA,13,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-25,NA,NA,13,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-26,NA,NA,13,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-27,NA,NA,13,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-28,NA,NA,19,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-02-29,NA,NA,23,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-01,NA,NA,35,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-02,NA,NA,40,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-03,NA,NA,51,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-04,NA,NA,85,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-05,NA,NA,114,8,NA,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-06,NA,NA,160,8,1,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-07,NA,NA,206,18,2,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-08,NA,NA,271,18,2,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-09,NA,NA,321,18,3,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-10,NA,NA,373,18,7,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-11,NA,NA,456,18,7,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,2,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-12,NA,NA,590,18,9,NA,NA,NA,66460344,0,0,0,0,0,0,0,0,2,1,0,11.11,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-13,NA,NA,797,18,10,NA,NA,NA,66460344,0,0,0,0,0,1,0,0,2,1,0,12.96,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-14,NA,NA,1061,18,29,NA,NA,NA,66460344,0,0,0,0,0,1,0,0,2,1,0,12.96,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
GBR,2020-03-15,NA,NA,1391,18,43,NA,NA,NA,66460344,0,0,0,0,0,1,0,0,2,1,0,12.96,GBR,GB,826,GBP,1,United Kingdom,NA,NA,55.3781,-3.436,NA,UK,GB
