id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
BRA,2020-10-31,NA,NA,5535605,5005161,159884,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-01,NA,NA,5545705,5022338,160074,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-02,NA,NA,5554206,5039438,160253,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-03,NA,NA,5566049,5060697,160496,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-04,NA,NA,5590025,5078162,161106,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-05,NA,NA,5590025,5078162,161106,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-06,NA,NA,5631181,5118156,162015,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-07,NA,NA,5653561,5138641,162269,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-08,NA,NA,5664115,5147172,162397,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-09,NA,NA,5675032,5163226,162628,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-10,NA,NA,5699005,5183970,162802,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-11,NA,NA,5747660,5222937,163368,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-12,NA,NA,5781582,5254457,164281,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-13,NA,NA,5810652,5274812,164737,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-14,NA,NA,5848959,5279452,165658,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-15,NA,NA,5863093,5279452,165798,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-16,NA,NA,5876464,5335498,166014,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-17,NA,NA,5911758,5358299,166699,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-18,NA,NA,5945849,5383385,167455,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-19,NA,NA,5981767,5406066,168061,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-20,NA,NA,6020164,5430896,168613,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-21,NA,NA,6052786,5437189,168989,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-22,NA,NA,6071401,5457973,169183,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-23,NA,NA,6087608,5481184,169485,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-24,NA,NA,6118708,5509645,170115,NA,NA,NA,209469333,2,2,2,3,1,2,2,1,2,2,2,54.17,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-25,NA,NA,6166606,5534010,170769,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-26,NA,NA,6204220,5556887,171460,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-27,NA,NA,6238350,5581436,171974,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-28,NA,NA,6290272,5581436,172561,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-11-29,NA,NA,6314740,5581436,172833,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,57.87,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
